candidate_id,image_path,image_id,region,source_id,original_width,original_height,x1,y1,x2,y2,x1_pad,y1_pad,x2_pad,y2_pad,yolo_conf,yolo_class,crop_path,overlay_path,split,matched_gt_id,max_iou_with_gt,is_tp_iou03,is_tp_iou05,tile_touches_raster_edge,has_edge_object,valid_fraction,tile_std,tile_p2,tile_p98,tile_p98_minus_p2,n_objects,is_positive,bbox_w,bbox_h,bbox_area,bbox_area_norm,aspect_ratio,pad_w,pad_h,pad_area,pad_area_norm,bbox_touches_image_edge,pad_touches_image_edge,tp03,tp05,fp03,iou_bin
000411_p0002,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000411.png,000411,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,112.26171875,845.1790771484375,841.7384643554688,1024.0,0.0,800.4738464355469,1024.0,1024.0,0.0762892365455627,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000411_p0002.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000411_p0002.jpg,val,000411:0,0.0,False,False,False,False,0.987013816833496,28.367450714111328,99.0,235.0,136.0,1,True,729.4767456054688,178.8209228515625,130445.70484792441,0.12440271839897576,4.07937021000054,1024.0,223.52615356445312,228890.78125,0.21828725934028625,True,True,False,False,True,0
000411_p0003,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000411.png,000411,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,34.98583984375,468.9288940429688,632.5490112304688,702.6705322265625,0.0,410.4934844970703,781.9398040771484,761.1059417724609,0.0725044980645179,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000411_p0003.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000411_p0003.jpg,val,000411:0,0.6046221497043427,True,True,False,False,0.987013816833496,28.367450714111328,99.0,235.0,136.0,1,True,597.5631713867188,233.7416381835937,139675.3945981152,0.13320483646213074,2.556511437287692,781.9398040771484,350.6124572753906,274157.8361489265,0.2614572869767442,False,True,True,True,False,0.5+
000412_p0001,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000412.png,000412,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,424.8252868652344,447.5524291992188,1024.0,1010.1806640625,275.03160858154297,306.89537048339844,1024.0,1024.0,0.0714464634656906,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000412_p0001.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000412_p0001.jpg,val,,0.0,False,False,False,False,0.9999525547027588,32.80499267578125,84.0,235.0,151.0,0,False,599.1747131347656,562.6282348632812,337112.6112257261,0.32149563906262024,1.0649567085455018,748.968391418457,717.1046295166016,537088.7008477777,0.5122076996305253,True,True,False,False,True,0
000412_p0002,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000412.png,000412,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,443.4017639160156,0.0,1024.0,428.0491638183594,298.2522048950196,0.0,1024.0,535.0614547729492,0.0618471652269363,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000412_p0002.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000412_p0002.jpg,val,,0.0,False,False,False,False,0.9999525547027588,32.80499267578125,84.0,235.0,151.0,0,False,580.5982360839844,428.0491638183594,248524.58947016392,0.2370115179731025,1.3563821288770428,725.7477951049805,535.0614547729492,388319.6710471311,0.37033049683297264,True,True,False,False,True,0
000412_p0003,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000412.png,000412,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,318.28765869140625,1.933886766433716,970.5435791015624,241.6245574951172,155.2236785888672,0.0,1024.0,301.54722517728806,0.0544365905225276,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000412_p0003.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000412_p0003.jpg,val,,0.0,False,False,False,False,0.9999525547027588,32.80499267578125,84.0,235.0,151.0,0,False,652.2559204101561,239.69067072868347,156339.65904986512,0.14909711747156632,2.7212403320798146,868.7763214111328,301.54722517728806,261977.08902125884,0.24984082128644833,True,True,False,False,True,0
000414_p0001,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000414.png,000414,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,729.0823974609375,566.2545166015625,1024.0,976.2822265625,655.3529968261719,463.7475891113281,1024.0,1024.0,0.1353078484535217,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000414_p0001.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000414_p0001.jpg,val,,0.0,False,False,False,False,0.999952793121338,28.73457908630371,99.0,230.0,131.0,0,False,294.9176025390625,410.0277099609375,120924.38919626176,0.11532248420358826,1.3903127735708092,368.6470031738281,560.2524108886719,206535.37229502108,0.19696747998716457,True,True,False,False,True,0
000414_p0002,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000414.png,000414,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,776.1798706054688,680.9816284179688,963.6497802734376,918.4127807617188,729.3123931884766,621.6238403320312,1010.5172576904296,977.7705688476562,0.0847882255911827,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000414_p0002.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000414_p0002.jpg,val,,0.0,False,False,False,False,0.999952793121338,28.73457908630371,99.0,230.0,131.0,0,False,187.46990966796886,237.43115234375,44511.19668224457,0.04244918506836373,1.2665027297675042,281.204864501953,356.146728515625,100150.19253505017,0.09551066640381829,False,False,False,False,True,0
000414_p0003,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000414.png,000414,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,739.7483520507812,267.89794921875,1021.9315185546876,510.1253051757813,669.2025604248047,207.3411102294922,1024.0,570.6821441650391,0.0820716693997383,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000414_p0003.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000414_p0003.jpg,val,,0.0,False,False,False,False,0.999952793121338,28.73457908630371,99.0,230.0,131.0,0,False,282.18316650390636,242.2273559570313,68352.48231782396,0.06518600684912106,1.1649516851183515,354.7974395751953,363.3410339355469,128912.46853293618,0.12294051030439013,False,True,False,False,True,0
000414_p0004,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000414.png,000414,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,3.061047315597534,202.23611450195312,136.39039611816406,309.3124084472656,0.0,175.467041015625,169.7227333188057,336.0814819335937,0.0707259699702262,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000414_p0004.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000414_p0004.jpg,val,,0.0,False,False,False,False,0.999952793121338,28.73457908630371,99.0,230.0,131.0,0,False,133.32934880256653,107.0762939453125,14276.412543920713,0.013615047973557198,1.2451808321892646,169.7227333188057,160.6144409179687,27259.921923069473,0.025997087405271027,False,True,False,False,True,0
000414_p0005,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000414.png,000414,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,685.9549560546875,745.326171875,941.9371948242188,908.7747802734376,621.9593963623047,704.4640197753906,1005.9327545166016,949.6369323730468,0.0660773143172264,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000414_p0005.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000414_p0005.jpg,val,,0.0,False,False,False,False,0.999952793121338,28.73457908630371,99.0,230.0,131.0,0,False,255.98223876953125,163.4486083984376,41839.94070159647,0.03990167684707305,1.5661328736768747,383.9733581542969,245.17291259765614,94139.86657859194,0.08977877290591425,False,False,False,False,True,0
000415_p0001,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000415.png,000415,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,2.395068407058716,188.1741943359375,476.4878540039063,654.3341674804688,0.0,71.63420104980469,595.0110504031181,770.8741607666016,0.0819234102964401,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000415_p0001.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000415_p0001.jpg,val,000415:0,0.2593699272154952,False,False,False,False,0.5292649269104004,32.340232849121094,87.0,222.0,135.0,1,True,474.0927855968476,466.15997314453125,221003.08020184247,0.21076496143516776,1.0170173607974204,595.0110504031181,699.2399597167969,416055.50291492534,0.39678144732945,False,True,False,False,True,0.1-0.3
000416_p0001,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000416.png,000416,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,4.523571968078613,0.0,187.2911071777344,172.03866577148438,0.0,0.0,232.98299098014832,215.04833221435547,0.1374053210020065,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000416_p0001.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000416_p0001.jpg,val,,0.0,False,False,True,False,0.7561681270599365,18.904516220092773,138.0,212.0,74.0,0,False,182.7675352096558,172.03866577148438,31443.082903811974,0.02998646059399793,1.0623631286028594,232.98299098014832,215.04833221435547,50102.60364459312,0.04778156628093063,True,True,False,False,True,0
000417_p0001,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000417.png,000417,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,0.1708984375,568.4328002929688,550.3250732421875,815.8732299804688,0.0,506.57269287109375,687.8636169433594,877.7333374023438,0.1703205853700637,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000417_p0001.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000417_p0001.jpg,val,,0.0,False,False,True,False,0.9552559852600098,28.47484397888184,110.0,224.0,114.0,0,False,550.1541748046875,247.4404296875,136130.38540804386,0.12982405224613558,2.2233802919736836,687.8636169433594,371.16064453125,255307.90341429412,0.24348059026173985,True,True,False,False,True,0
000417_p0002,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000417.png,000417,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,3.21240234375,567.2626953125,348.8041381835937,919.4226684570312,0.0,479.2227020263672,435.2020721435547,1007.462661743164,0.107012465596199,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000417_p0002.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000417_p0002.jpg,val,,0.0,False,False,True,False,0.9552559852600098,28.47484397888184,110.0,224.0,114.0,0,False,345.5917358398437,352.15997314453125,121703.5764123313,0.11606557503922586,1.0190057707506393,435.2020721435547,528.2399597167968,229891.1250577778,0.21924126153733997,False,True,False,False,True,0
000417_p0003,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000417.png,000417,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,203.8355407714844,677.2398681640625,368.1492309570313,834.140625,162.75711822509766,638.0146789550781,409.227653503418,873.3658142089844,0.0842686221003532,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000417_p0003.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000417_p0003.jpg,val,,0.0,False,False,True,False,0.9552559852600098,28.47484397888184,110.0,224.0,114.0,0,False,164.3136901855469,156.9007568359375,25780.942348618064,0.024586622570627274,1.0472460012245874,246.47053527832037,235.35113525390625,58007.12028439065,0.05531990078391137,False,False,False,False,True,0
000417_p0004,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000417.png,000417,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,5.696929931640625,633.2589111328125,207.41128540039065,779.7930297851562,0.0,596.6253814697266,257.8398742675781,816.4265594482422,0.0733238831162452,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000417_p0004.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000417_p0004.jpg,val,,0.0,False,False,True,False,0.9552559852600098,28.47484397888184,110.0,224.0,114.0,0,False,201.71435546875003,146.53411865234375,29558.03529813886,0.028188739107264386,1.3765692067068893,257.8398742675781,219.80117797851562,56673.50809384603,0.05404806908974269,False,True,False,False,True,0
000418_p0001,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000418.png,000418,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,1.214208960533142,387.8231506347656,165.8599090576172,468.9345703125,0.0,367.545295715332,207.0213340818882,489.2124252319336,0.1398628652095794,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000418_p0001.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000418_p0001.jpg,val,,0.0,False,False,False,False,0.9998798370361328,18.61430549621582,148.0,230.0,82.0,0,False,164.64570009708405,81.11141967773438,13354.646478708975,0.012735983351429916,2.029870772219764,207.0213340818882,121.66712951660162,25187.691466440745,0.024020854441109414,True,True,False,False,True,0
000418_p0002,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000418.png,000418,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,3.584521532058716,27.02008056640625,143.42208862304688,142.5477294921875,0.0,0.0,178.38148039579391,171.4296417236328,0.1122057884931564,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000418_p0002.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000418_p0002.jpg,val,,0.0,False,False,False,False,0.9998798370361328,18.61430549621582,148.0,230.0,82.0,0,False,139.83756709098816,115.52764892578125,16155.105357523062,0.015406709058306753,1.2104251094110328,178.38148039579391,171.4296417236328,30579.873274382182,0.02916323974073618,False,True,False,False,True,0
000418_p0003,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000418.png,000418,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,449.890625,0.0,1024.0,158.78952026367188,306.36328125,0.0,1024.0,198.48690032958984,0.0713443383574485,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000418_p0003.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000418_p0003.jpg,val,,0.0,False,False,False,False,0.9998798370361328,18.61430549621582,148.0,230.0,82.0,0,False,574.109375,158.78952026367188,91162.5522351265,0.08693938468468332,3.6155369324542614,717.63671875,198.48690032958984,142441.48786738515,0.13584278856981769,True,True,False,False,True,0
000418_p0004,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000418.png,000418,005_ЛУБНО,005_ЛУБНО|Li|03_Лубно_Li_карты_g.tif,1024,1024,713.6046142578125,6.151562690734863,1024.0,369.5699768066406,636.0057678222656,0.0,1024.0,460.42458033561707,0.0549286417663097,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000418_p0004.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000418_p0004.jpg,val,,0.0,False,False,False,False,0.9998798370361328,18.61430549621582,148.0,230.0,82.0,0,False,310.3953857421875,363.41841411590576,112803.39883532061,0.10757770427257596,1.1708241514187936,387.9942321777344,460.42458033561707,178642.0815230733,0.17036636497790653,True,True,False,False,True,0
